FSC 105	Explain the basic principles of nutrition.
FSC 105	Demonstrate the ability to pass a standard fire fighter employment physical ability examination.
FSC 105	Identify and describe the basic concepts of stress management.
FSC 106	Demonstrate the manipulative and technical competencies required for California Firefighter I Certification.
FSC 106	Demonstrate the manipulative and technical competencies required for national certification for an Emergency Medical Technician (EMT).
FSC 111	Apply principles of wildland fire control to the role of a firefighter under wildland fire control operations.
FSC 111	Interpret wildland fire behavior conditions and select appropriate fireline safety precautions.
FSC 111	Analyze fire behavior and develop an action plan utilizing firefighting strategies.
FSC 111	Evaluate fireline conditions and select the appropriate extinguishing method available.
FSC 111	Recognize unsafe working environments and choose methods to rectify them.
FSC 201E	Demonstrate a knowledge of the codes and regulations that impact operations within confined spaces.
FSC 201E	Identify confined spaces and permit required confined spaces.
FSC 201E	Recognize the hazards associated with confined spaces.
FSC 201E	Evaluate hazardous atmospheres within confined spaces.
FSC 201E	Demonstrate techniques to evaluate confined spaces.
FSC 201E	Identify the requirements of entrant retrieval systems.
FSC 201E	Develop rope and cable retrieval systems.
FSC 201E	Determine adequate levels of personnel protection.
FSC 201E	Demonstrate how to mitigate hazards in confined spaces.
FSC 201E	Recognize the required operational positions and their responsibilities as set forth by Cal-OSHA.
FSC 203Z	Demonstrate safe and effective procedures in the use of all assigned tools and equipment.
FSC 203Z	Follow safety procedures for all fire suppression and rescue tactics.
FSC 203Z	Exhibit good crew interactions.
FSC 203Z	Demonstrate good team support.
FSC 203Z	Demonstrate enhanced leadership skills.
FSC 203Z	Demonstrate positive communication skills
GEOG 2	Demonstrate an understanding of the size, shape, and movements of the Earth in space and their importance to environmental patterns and processes.
GEOG 2	Demonstrate an understanding of the atmospheric, geomorphological, and biotic processes that shape the Earth’s surface environments.
GEOG 2	Demonstrate an understanding of the global distribution of the world’s major climates, ecosystems, and physiographic (landform) features.
GEOG 2	Demonstrate an understanding of basic concepts of physical geography in the analysis of real-world variations in environmental patterns.
GEOG 2	Apply a working knowledge of the terminology of physical geography.
GEOG 2	Demonstrate an understanding of the scientific method and practical experience using the tools and concepts of physical geography.
GEOG 3	Applications and activities related to the size, shape, and movements of the Earth in space and their importance to environmental patterns and processes.
GEOG 3	Applications and activities related to the atmospheric, geomorphological, and biotic processes that shape the Earth’s surface environments.
GEOG 3	Applications and activities related to the global distribution of the world’s major climates, ecosystems, and physiographic (landform) features.
GEOG 3	Applications and activities related to basic concepts of physical geography in the analysis of real-world variations in environmental patterns.
GEOG 3	Applications and activities related to the scientific method and practical experience using the tools and concepts of physical geography.
GEOG 4	Demonstrate an understanding of the distribution of the human population and the processes (both historical and contemporary) that shape this distribution.
GEOG 4	Demonstrate an understanding of the origins, diversity, and distribution of basic cultural patterns, with particular attention given to: language, religion, urbanization, political and economic patterns, and human-environment interactions
